
14.43319,47.43894,Hochplateau Scheibelalm ele=1708m SG_2-3,E_hochtal
10.02760,46.31611,Hochplateau Somdoss Alp ele=2160m SG_3-4,E_hochtal

14.37864,47.26512,Hochplateau Klosterneuburger Hütte-Tanzstatt ele=1881m SG_2-3,E_hochtal
14.02190,47.59777,Hochplateau Tauplitzalm-Hollhaus ele=1621m SG_2,E_hochtal
13.87667,46.91000,Hochplateau Turracher Höhe B95 ele=1783m SG_212_p,E_hochtal
11.62130,46.88165,Hochplateau Fane-Alm-ValserTal ele=1740m SG_3-4,E_hochtal
10.68901,47.15700,Hochplateau Venetalm ele=1916m SG_3-4,E_hochtal
15.01641,46.84001,Hochplateau Weinebene-Sattel ele=1668m SG_2-3,E_hochtal
13.83478,46.77687,Hochplateau Wöllaner Alpenstraße-Walderhütte ele=1960m SG_3,E_hochtal
15.46497,47.35156,Hochplateau Teichalm-Breitalm ele=1195m SG_2-3,E_hochtal
12.16423,47.21301,Hochplateau Trattenköpfl-Krimml ele=1180m SG_2,E_hochtal
16.11087,47.88894,Hochplateau Auf dem Hart ele=515m SG_2,E_hochtal
13.59614,47.91364,Hochplateau Gahberg-Hintergahberg ele=863m SG_2-3,E_hochtal
13.94094,47.95246,Hochplateau Feichtenberg ele=662m SG_2-3,E_hochtal
14.51030,46.50158,Hochplateau Seealpe-Hochobir-Panoramastrasse ele=1533m SG_2-3,E_hochtal
13.89693,47.19756,Hochplateau Sattelkogel-Grazer Hütte ele=1902m SG_3,E_hochtal
12.69702,46.82109,Hochplateau Hochsteinhütte ele=1982m SG_2-3,E_hochtal
15.15240,46.66995,Hochplateau Striegeleben ele=987m SG_2,E_hochtal
15.42892,47.63179,Hochplateau Brunnalm-Pflanzlhütte ele=1050m SG_2-3,E_hochtal
13.71070,46.59331,Hochplateau Rosstratte-Villacher Alpenstrasse  ele=1732m SG_2-3,E_hochtal
15.55231,47.34511,Hochplateau Saukogel-Sommeralm ele=1421m SG_2-3,E_hochtal
14.16412,46.82931,Hochplateau Zammelsberg-Kreuzwirt ele=1118m SG_2,E_hochtal
14.86811,47.31462,Hochplateau Kniepass(Rottenmanner Tauern) ele=1150m SG_2-3,E_hochtal
14.37932,47.70209,Hochplateau Fahrenberg-Pfrendstein ele=902m SG_2-3,E_hochtal
14.91806,47.71998,Hochplateau Hochkar ele=1491m SG_2,E_hochtal
15.28926,48.02384,Hochplateau Habetsberg ele=731m SG_1-2,E_hochtal
15.39161,47.85054,Hochplateau Pfarralm ele=940m SG_1-2,E_hochtal
15.77187,47.28212,Hochplateau Göger-Rabenwaldstrasse  ele=1033m SG_2,E_hochtal
14.92441,47.08327,Hochplateau Altes Almhaus-Wölkerkogel ele=1650m SG_3,E_hochtal
12.40796,46.72121,Hochplateau Sattel-Leckfeldalm ele=2122m SG_3-4,E_hochtal
15.76953,47.41000,Hochplateau Toter Mann-Schneebergerhimmel ele=1065m SG_2,E_hochtal
15.75113,47.44899,Hochplateau Wurzwallerkogel-Halt ele=1063m SG_2-3,E_hochtal
12.84343,46.87784,Hochplateau Winkler Alm-Winklerner Hütte ele=1905m SG_3,E_hochtal
13.07114,46.60591,Hochplateau Zollnersee-Hütte ele=1750m SG_3-4,E_hochtal
11.72748,46.77541,Hochplateau Rodenecker Alm ele=1725m SG_3,E_hochtal
13.89701,46.67533,Hochplateau Kanzelhöhe SG_3,E_hochtal
13.22857,46.58852,Hochplateau Tröpolacher Alm ele=1656m SG_3,E_hochtal
11.30244,47.19444,Hochtal Axamer Lizum ele=1550m SG_1-2,E_hochtal
13.38040,46.58582,Hochtal Egger Alm ele=1416m SG_3,E_hochtal
12.93244,46.95416,Hochtal Glocknerblick Gasthof-Albitzen ele=2046m SG_3,E_hochtal
12.98037,47.01420,Hochtal Großsee ele=2373m SG_3,E_hochtal
10.30159,47.21616,Hochtal Kaisertal-Edelweisshaus ele=1530m SG_2-3,E_hochtal
12.68835,47.02058,Kalser Glocknerstrasse-Neues Lucknerhaus ele=1984m SG_2,E_hochtal
13.34500,47.07809,Malta-Hochalmstrasse-Kölnbreinspeicher ele=1920m SG_2-3,E_hochtal
11.13130,47.11220,Hochtal Lüsens-Lisenstal ele=1635m SG_2-3,E_hochtal
12.62587,47.03486,Hochtal Mairalm-Kalser Tal ele=1793m SG_2-3,E_hochtal
13.00950,47.01664,Mölltaler Gletscherstrasse-Weißseehaus ele=2380m SG_2-3,E_hochtal
11.15430,47.01081,Hochtal Mutterbergalm ele=1751m SG_2,E_hochtal
